timestamp,vehicle_id,tag_id,plaza_id,lane_id,direction,axle_count,vehicle_class,vehicle_type,speed_kmph,length_m,weight_kg,overweight_flag,violation_flag,passage_id,trip_id,front_image,rear_image,rfid_status,dsrc_status,loop_status,camera_status,gantry_status,antenna_id,reader_id,eh_status,transaction_type,plaza_zone,operator_id,weather_condition,temperature_c,humidity_percent,lane_mode,equipment_status,manual_override,entry_station,exit_station,class_by_operator,class_by_system,trip_distance_km,trip_time_sec,trip_complete,uplink_status,downlink_status,plate_detected,ocr_match_flag,video_flag,alarm_raised,event_code,event_desc,notes
2025-06-20 11:16:37,VEH100828,TAG9081,8,4,W,2,HCV,Commercial,33.9,9.61,5579.3,0,1,PASS828,TRIP828,front_828.jpg,rear_828.jpg,Success,Invalid,Inactive,Faulty,Online,4,9,Error,Exit,A,OP583,Clear,31.9,64.7,Auto,Faulty,Yes,StationB,StationY,Car,Truck,44.4,5672,Yes,Fail,Success,Yes,Mismatch,Missing,Axle Mismatch,110,Normal,
2025-06-23 07:38:51,VEH100829,TAG9048,7,3,W,2,LCV,Commercial,92.94,8.77,8887.1,0,1,PASS829,TRIP829,front_829.jpg,rear_829.jpg,Fail,Valid,Active,Faulty,Online,2,7,Error,Entry,A,OP302,Clear,44.6,58.5,Auto,Faulty,No,StationA,StationY,Bus,Truck,44.4,1766,Yes,Fail,Fail,Yes,Match,Available,Tamper,860,Manual Entry,
2025-06-24 19:33:35,VEH100830,TAG7968,8,5,S,3,Bus,Commercial,59.75,8.06,2721.3,1,1,PASS830,TRIP830,front_830.jpg,rear_830.jpg,Fail,Invalid,Inactive,Faulty,Online,3,9,OK,Entry,A,OP513,Clear,25.3,22.6,Manual,Good,Yes,StationA,StationZ,Car,Bus,44.4,1035,Yes,Fail,Success,No,Match,Available,Tamper,403,Error,
2025-06-19 04:41:05,VEH100831,TAG6885,3,4,E,2,LCV,Private,97.03,8.46,21414.8,1,0,PASS831,TRIP831,front_831.jpg,rear_831.jpg,Fail,Valid,Inactive,Faulty,Offline,4,4,OK,Entry,A,OP797,Rain,12.3,69.0,Manual,Good,Yes,StationB,StationX,Bus,Bus,44.4,639,No,Fail,Fail,Yes,Match,Missing,Tamper,859,Normal,
2025-06-17 13:35:18,VEH100832,TAG8117,6,3,N,2,Car,Private,67.12,10.05,7755.7,0,1,PASS832,TRIP832,front_832.jpg,rear_832.jpg,Fail,Valid,Inactive,Working,Offline,4,4,OK,Entry,B,OP389,Rain,43.5,32.9,Auto,Good,No,StationA,StationY,Bus,Truck,44.4,3887,Yes,Success,Fail,Yes,Match,Missing,None,253,Override,
2025-06-27 14:27:12,VEH100833,TAG9869,1,2,N,2,HCV,Commercial,47.62,3.52,12149.3,1,0,PASS833,TRIP833,front_833.jpg,rear_833.jpg,Success,Invalid,Active,Working,Online,2,6,Error,Exit,A,OP741,Fog,37.8,89.8,Manual,Good,Yes,StationA,StationZ,Truck,Truck,44.4,1676,No,Success,Success,No,Match,Available,None,422,Error,
2025-06-21 09:07:17,VEH100834,TAG9654,7,4,W,4,LCV,Private,76.19,6.5,13756.1,0,0,PASS834,TRIP834,front_834.jpg,rear_834.jpg,Fail,Invalid,Active,Faulty,Online,4,8,OK,Entry,B,OP987,Clear,23.9,71.4,Auto,Faulty,No,StationA,StationY,Car,Car,44.4,5019,Yes,Fail,Fail,Yes,Match,Missing,Speed,636,Normal,
2025-06-27 10:08:30,VEH100835,TAG5258,1,2,S,2,HCV,Commercial,41.75,9.46,26826.4,0,1,PASS835,TRIP835,front_835.jpg,rear_835.jpg,Success,Valid,Active,Faulty,Online,4,9,OK,Entry,C,OP663,Fog,44.4,73.0,Auto,Faulty,No,StationA,StationX,Car,Truck,44.4,1004,Yes,Fail,Success,No,Mismatch,Available,Speed,544,Manual Entry,
2025-06-24 06:27:33,VEH100836,TAG3551,9,2,W,4,LCV,Private,69.65,11.81,12810.8,1,0,PASS836,TRIP836,front_836.jpg,rear_836.jpg,Fail,Valid,Active,Working,Online,2,1,OK,Exit,B,OP679,Fog,22.1,37.4,Auto,Faulty,No,StationC,StationY,Truck,Bus,44.4,4024,Yes,Success,Fail,No,Match,Available,Axle Mismatch,441,Error,
2025-06-22 20:23:42,VEH100837,TAG4830,1,1,S,2,Car,Private,58.56,5.5,5040.6,0,1,PASS837,TRIP837,front_837.jpg,rear_837.jpg,Success,Invalid,Active,Faulty,Online,4,1,Error,Exit,A,OP479,Rain,23.0,86.1,Manual,Faulty,No,StationA,StationZ,Car,Bus,44.4,4718,No,Fail,Success,No,Mismatch,Missing,Speed,320,Error,
2025-06-24 02:33:58,VEH100838,TAG6587,1,5,N,2,Car,Commercial,112.08,9.79,16110.0,0,0,PASS838,TRIP838,front_838.jpg,rear_838.jpg,Success,Invalid,Active,Faulty,Offline,3,8,Error,Entry,B,OP629,Clear,31.3,60.3,Auto,Good,Yes,StationB,StationY,Truck,Truck,44.4,5559,Yes,Fail,Fail,Yes,Mismatch,Available,None,209,Normal,
2025-06-27 09:04:25,VEH100839,TAG3312,7,4,E,3,HCV,Commercial,35.48,11.72,28918.4,0,1,PASS839,TRIP839,front_839.jpg,rear_839.jpg,Success,Invalid,Active,Working,Offline,1,7,Error,Entry,A,OP356,Clear,19.6,84.3,Auto,Good,No,StationC,StationY,Car,Bus,44.4,3208,Yes,Fail,Fail,Yes,Match,Missing,None,509,Override,
2025-06-22 17:29:36,VEH100840,TAG7845,2,2,S,4,Car,Commercial,92.46,8.61,18544.4,1,0,PASS840,TRIP840,front_840.jpg,rear_840.jpg,Success,Invalid,Inactive,Faulty,Offline,4,9,OK,Entry,A,OP846,Fog,34.5,40.3,Auto,Faulty,Yes,StationC,StationY,Bus,Car,44.4,2274,No,Fail,Success,Yes,Mismatch,Missing,None,517,Normal,
2025-06-25 21:32:45,VEH100841,TAG1061,5,1,N,2,Bus,Private,46.45,3.81,29514.9,1,0,PASS841,TRIP841,front_841.jpg,rear_841.jpg,Success,Valid,Inactive,Faulty,Online,3,3,OK,Entry,B,OP238,Clear,15.3,76.7,Manual,Faulty,Yes,StationB,StationX,Truck,Car,44.4,1768,Yes,Success,Success,Yes,Match,Missing,None,701,Normal,
2025-06-19 16:15:24,VEH100842,TAG1823,8,3,W,4,LCV,Commercial,58.71,8.67,25360.3,1,1,PASS842,TRIP842,front_842.jpg,rear_842.jpg,Fail,Valid,Active,Working,Offline,4,5,Error,Exit,B,OP436,Rain,13.8,63.1,Manual,Faulty,No,StationA,StationY,Bus,Truck,44.4,2442,Yes,Fail,Success,No,Match,Available,Axle Mismatch,604,Normal,
2025-06-23 17:46:15,VEH100843,TAG3220,8,4,S,4,Car,Private,67.4,6.91,1850.2,0,0,PASS843,TRIP843,front_843.jpg,rear_843.jpg,Success,Valid,Inactive,Working,Online,1,3,OK,Exit,C,OP745,Fog,28.7,23.6,Manual,Good,No,StationC,StationZ,Bus,Bus,44.4,852,Yes,Success,Success,No,Mismatch,Missing,Axle Mismatch,876,Normal,
2025-06-18 02:12:42,VEH100844,TAG1531,3,2,E,5,Bus,Private,111.72,14.19,20025.3,0,0,PASS844,TRIP844,front_844.jpg,rear_844.jpg,Fail,Invalid,Active,Working,Offline,2,5,OK,Exit,C,OP242,Fog,29.4,50.4,Auto,Good,No,StationC,StationY,Car,Truck,44.4,3791,No,Fail,Success,No,Mismatch,Available,None,139,Normal,
2025-06-24 22:30:19,VEH100845,TAG4911,7,5,W,3,HCV,Private,51.83,4.93,9173.6,1,0,PASS845,TRIP845,front_845.jpg,rear_845.jpg,Fail,Invalid,Active,Working,Online,1,1,OK,Entry,C,OP894,Rain,13.7,33.8,Auto,Good,Yes,StationA,StationY,Truck,Bus,44.4,5933,Yes,Fail,Success,Yes,Mismatch,Missing,Tamper,608,Manual Entry,
2025-06-22 15:53:08,VEH100846,TAG1449,3,1,W,3,Bus,Commercial,38.22,11.0,17140.8,1,0,PASS846,TRIP846,front_846.jpg,rear_846.jpg,Success,Valid,Active,Working,Online,4,4,Error,Entry,C,OP753,Rain,43.7,46.9,Manual,Faulty,No,StationA,StationY,Bus,Bus,44.4,1089,Yes,Success,Success,No,Mismatch,Available,Speed,558,Normal,
2025-06-17 06:59:10,VEH100847,TAG1285,6,2,N,3,HCV,Commercial,58.68,4.11,8956.9,1,0,PASS847,TRIP847,front_847.jpg,rear_847.jpg,Fail,Valid,Inactive,Faulty,Offline,1,6,OK,Exit,C,OP188,Rain,30.1,48.8,Auto,Faulty,Yes,StationB,StationX,Bus,Bus,44.4,1473,No,Success,Success,Yes,Mismatch,Available,Axle Mismatch,362,Override,
2025-06-22 22:51:39,VEH100848,TAG3675,6,5,S,5,HCV,Commercial,39.42,8.63,10987.0,0,1,PASS848,TRIP848,front_848.jpg,rear_848.jpg,Fail,Valid,Active,Faulty,Offline,1,2,OK,Entry,B,OP678,Rain,15.3,55.6,Auto,Faulty,No,StationC,StationZ,Truck,Car,44.4,852,No,Fail,Success,No,Mismatch,Available,Tamper,769,Error,
2025-06-18 22:22:15,VEH100849,TAG6263,3,2,W,5,LCV,Private,41.57,9.87,27756.5,1,0,PASS849,TRIP849,front_849.jpg,rear_849.jpg,Fail,Valid,Active,Faulty,Offline,2,7,Error,Exit,C,OP316,Rain,20.9,65.0,Auto,Good,No,StationA,StationY,Car,Bus,44.4,3722,Yes,Fail,Fail,No,Mismatch,Available,Speed,217,Manual Entry,
2025-06-25 13:02:11,VEH100850,TAG7834,7,4,E,3,LCV,Private,81.65,6.93,6834.0,0,0,PASS850,TRIP850,front_850.jpg,rear_850.jpg,Success,Valid,Active,Faulty,Offline,4,8,OK,Exit,B,OP885,Rain,38.0,62.8,Auto,Faulty,Yes,StationA,StationZ,Bus,Car,44.4,4511,Yes,Fail,Success,No,Mismatch,Available,Tamper,549,Override,
2025-06-26 07:20:14,VEH100851,TAG5995,3,4,S,5,Bus,Commercial,35.48,8.73,26324.0,1,1,PASS851,TRIP851,front_851.jpg,rear_851.jpg,Success,Valid,Active,Faulty,Offline,1,1,Error,Exit,C,OP513,Fog,28.3,22.9,Manual,Good,Yes,StationB,StationZ,Car,Bus,44.4,931,Yes,Success,Fail,Yes,Mismatch,Missing,None,867,Normal,
2025-06-26 16:40:54,VEH100852,TAG3362,8,4,E,5,LCV,Private,32.78,5.38,1689.4,0,1,PASS852,TRIP852,front_852.jpg,rear_852.jpg,Success,Invalid,Inactive,Working,Online,1,4,OK,Exit,A,OP714,Clear,16.6,76.3,Manual,Faulty,No,StationC,StationX,Truck,Truck,44.4,569,Yes,Fail,Success,No,Match,Available,Speed,513,Override,
2025-06-19 02:10:44,VEH100853,TAG3379,4,1,W,5,LCV,Private,94.3,7.0,3453.6,0,1,PASS853,TRIP853,front_853.jpg,rear_853.jpg,Success,Valid,Active,Faulty,Offline,2,4,Error,Exit,C,OP571,Clear,13.6,91.2,Manual,Faulty,No,StationA,StationZ,Car,Car,44.4,1160,No,Fail,Success,No,Match,Missing,Tamper,807,Error,
2025-06-22 13:12:29,VEH100854,TAG6196,1,4,E,3,LCV,Commercial,62.55,10.64,25756.5,1,0,PASS854,TRIP854,front_854.jpg,rear_854.jpg,Fail,Valid,Inactive,Faulty,Offline,3,5,Error,Exit,A,OP725,Fog,25.1,46.2,Auto,Good,No,StationB,StationY,Truck,Car,44.4,590,No,Success,Fail,Yes,Mismatch,Missing,Axle Mismatch,925,Override,
2025-06-19 01:03:26,VEH100855,TAG8241,4,5,N,3,Bus,Commercial,41.28,6.97,19212.2,0,0,PASS855,TRIP855,front_855.jpg,rear_855.jpg,Fail,Valid,Inactive,Faulty,Online,4,4,OK,Exit,B,OP328,Clear,21.8,33.5,Auto,Good,Yes,StationC,StationX,Car,Car,44.4,1757,No,Fail,Fail,No,Mismatch,Missing,Axle Mismatch,922,Normal,
2025-06-26 19:01:46,VEH100856,TAG6182,7,2,E,3,Car,Commercial,52.83,13.85,22619.3,1,0,PASS856,TRIP856,front_856.jpg,rear_856.jpg,Fail,Valid,Active,Faulty,Offline,3,9,OK,Entry,C,OP468,Clear,33.0,60.5,Manual,Faulty,No,StationC,StationX,Car,Truck,44.4,6452,Yes,Fail,Success,No,Mismatch,Missing,Axle Mismatch,625,Error,
2025-06-26 22:58:17,VEH100857,TAG1032,4,3,S,5,LCV,Private,87.79,10.73,6915.0,0,0,PASS857,TRIP857,front_857.jpg,rear_857.jpg,Fail,Valid,Active,Faulty,Online,3,7,Error,Exit,B,OP691,Fog,42.4,72.9,Manual,Good,No,StationC,StationZ,Bus,Car,44.4,6170,No,Fail,Fail,Yes,Match,Available,Speed,560,Normal,
2025-06-22 04:22:11,VEH100858,TAG4563,6,5,E,3,LCV,Private,54.8,8.54,16482.8,0,1,PASS858,TRIP858,front_858.jpg,rear_858.jpg,Fail,Valid,Inactive,Working,Offline,2,2,OK,Exit,C,OP301,Clear,18.7,70.9,Manual,Good,Yes,StationC,StationX,Car,Truck,44.4,929,No,Success,Success,Yes,Match,Missing,None,217,Normal,
2025-06-23 10:43:15,VEH100859,TAG1182,9,5,E,5,Bus,Private,74.51,3.95,22326.8,1,1,PASS859,TRIP859,front_859.jpg,rear_859.jpg,Fail,Valid,Inactive,Faulty,Offline,2,1,Error,Entry,B,OP290,Clear,39.9,65.9,Auto,Good,No,StationB,StationZ,Bus,Bus,44.4,6243,Yes,Fail,Fail,Yes,Mismatch,Missing,None,316,Manual Entry,
2025-06-23 08:57:09,VEH100860,TAG6144,1,4,N,2,Car,Private,40.95,9.24,19117.6,0,0,PASS860,TRIP860,front_860.jpg,rear_860.jpg,Success,Invalid,Inactive,Faulty,Online,4,9,OK,Exit,C,OP804,Fog,42.2,31.0,Manual,Good,Yes,StationA,StationZ,Truck,Bus,44.4,774,Yes,Fail,Success,Yes,Mismatch,Missing,Speed,816,Error,
2025-06-21 11:23:21,VEH100861,TAG5696,5,1,E,5,LCV,Private,82.93,12.29,14573.6,1,0,PASS861,TRIP861,front_861.jpg,rear_861.jpg,Fail,Valid,Inactive,Faulty,Offline,3,1,OK,Entry,C,OP426,Clear,41.6,82.8,Auto,Good,Yes,StationC,StationX,Truck,Truck,44.4,4932,Yes,Fail,Fail,No,Mismatch,Missing,Speed,176,Error,
2025-06-24 05:51:48,VEH100862,TAG5063,7,2,E,4,HCV,Commercial,58.45,6.55,28825.7,1,0,PASS862,TRIP862,front_862.jpg,rear_862.jpg,Fail,Invalid,Active,Faulty,Offline,1,6,OK,Exit,A,OP499,Rain,43.3,51.9,Manual,Faulty,No,StationC,StationY,Bus,Car,44.4,4380,Yes,Fail,Success,No,Mismatch,Missing,None,520,Normal,
2025-06-18 23:12:45,VEH100863,TAG5014,1,1,W,3,Bus,Private,86.43,12.78,20543.8,1,0,PASS863,TRIP863,front_863.jpg,rear_863.jpg,Fail,Invalid,Inactive,Faulty,Offline,3,2,OK,Entry,B,OP329,Fog,39.5,36.6,Auto,Faulty,No,StationA,StationZ,Car,Car,44.4,5080,Yes,Success,Fail,Yes,Match,Missing,Axle Mismatch,991,Override,
2025-06-24 08:53:36,VEH100864,TAG8237,4,2,W,3,LCV,Private,102.76,6.4,27306.3,0,1,PASS864,TRIP864,front_864.jpg,rear_864.jpg,Success,Invalid,Inactive,Faulty,Offline,2,4,Error,Entry,B,OP672,Clear,30.8,26.5,Auto,Faulty,Yes,StationC,StationX,Truck,Truck,44.4,2060,Yes,Fail,Success,No,Match,Available,None,271,Error,
2025-06-27 08:43:12,VEH100865,TAG2006,6,2,S,4,LCV,Private,85.05,12.97,22109.3,0,1,PASS865,TRIP865,front_865.jpg,rear_865.jpg,Fail,Valid,Inactive,Working,Online,1,6,Error,Entry,B,OP709,Clear,24.3,51.3,Manual,Faulty,Yes,StationC,StationX,Truck,Bus,44.4,3382,No,Fail,Fail,No,Mismatch,Available,None,489,Override,
2025-06-23 02:48:18,VEH100866,TAG7712,2,1,W,5,HCV,Commercial,56.62,4.48,22275.5,0,0,PASS866,TRIP866,front_866.jpg,rear_866.jpg,Fail,Valid,Inactive,Faulty,Online,1,5,OK,Exit,B,OP514,Rain,27.2,66.3,Auto,Good,No,StationA,StationZ,Truck,Truck,44.4,5008,Yes,Fail,Success,Yes,Mismatch,Available,Tamper,125,Override,
2025-06-26 00:37:22,VEH100867,TAG4962,5,5,W,2,HCV,Commercial,53.02,13.46,3136.5,1,1,PASS867,TRIP867,front_867.jpg,rear_867.jpg,Success,Valid,Active,Working,Offline,2,6,OK,Entry,B,OP416,Fog,40.5,69.9,Auto,Faulty,Yes,StationA,StationZ,Bus,Car,44.4,4274,Yes,Fail,Success,No,Match,Missing,Axle Mismatch,227,Error,
2025-06-19 11:33:14,VEH100868,TAG5952,1,2,W,4,Bus,Commercial,59.47,9.24,11296.4,1,0,PASS868,TRIP868,front_868.jpg,rear_868.jpg,Fail,Valid,Active,Working,Offline,1,3,OK,Exit,A,OP771,Fog,20.5,92.2,Manual,Good,Yes,StationC,StationZ,Truck,Car,44.4,3698,No,Success,Success,No,Match,Missing,Speed,473,Override,
2025-06-23 09:51:05,VEH100869,TAG1443,6,1,W,4,Bus,Private,44.82,6.91,25864.4,0,0,PASS869,TRIP869,front_869.jpg,rear_869.jpg,Success,Valid,Active,Faulty,Online,3,5,OK,Exit,C,OP545,Clear,15.6,31.5,Manual,Faulty,No,StationA,StationZ,Truck,Car,44.4,6349,No,Fail,Fail,No,Mismatch,Missing,None,753,Error,
2025-06-19 00:54:36,VEH100870,TAG9466,6,2,N,5,HCV,Commercial,46.31,6.55,7592.0,0,1,PASS870,TRIP870,front_870.jpg,rear_870.jpg,Success,Valid,Inactive,Faulty,Online,2,2,OK,Exit,A,OP759,Rain,14.9,93.9,Manual,Faulty,Yes,StationB,StationY,Truck,Car,44.4,7038,No,Fail,Fail,Yes,Mismatch,Available,Axle Mismatch,123,Manual Entry,
2025-06-21 16:59:41,VEH100871,TAG7530,4,3,W,3,Bus,Commercial,101.16,8.47,4172.8,1,0,PASS871,TRIP871,front_871.jpg,rear_871.jpg,Fail,Valid,Inactive,Faulty,Offline,4,7,Error,Exit,B,OP331,Rain,38.9,69.1,Auto,Good,Yes,StationB,StationY,Truck,Bus,44.4,2623,No,Success,Fail,No,Match,Missing,Speed,569,Error,
2025-06-25 14:55:02,VEH100872,TAG3017,8,5,N,5,HCV,Commercial,64.63,14.99,10322.3,0,1,PASS872,TRIP872,front_872.jpg,rear_872.jpg,Fail,Valid,Active,Working,Online,2,3,Error,Exit,B,OP932,Rain,36.7,54.1,Auto,Faulty,Yes,StationC,StationY,Bus,Bus,44.4,6813,No,Fail,Fail,No,Match,Missing,Tamper,843,Error,
2025-06-25 03:07:56,VEH100873,TAG9116,4,4,N,4,LCV,Private,69.24,6.03,7236.8,1,0,PASS873,TRIP873,front_873.jpg,rear_873.jpg,Success,Valid,Active,Faulty,Online,4,1,OK,Exit,C,OP918,Rain,27.4,86.6,Manual,Faulty,Yes,StationC,StationY,Bus,Bus,44.4,3861,Yes,Success,Fail,No,Match,Available,Tamper,522,Error,
2025-06-19 13:26:21,VEH100874,TAG1850,8,2,W,4,HCV,Commercial,83.46,4.69,27818.4,0,1,PASS874,TRIP874,front_874.jpg,rear_874.jpg,Fail,Valid,Inactive,Faulty,Online,4,8,Error,Exit,A,OP239,Rain,19.6,72.1,Manual,Faulty,Yes,StationA,StationX,Car,Car,44.4,2692,Yes,Fail,Success,Yes,Mismatch,Missing,Axle Mismatch,276,Manual Entry,
2025-06-20 16:11:59,VEH100875,TAG2914,8,3,E,3,HCV,Private,83.07,10.23,26144.6,1,0,PASS875,TRIP875,front_875.jpg,rear_875.jpg,Fail,Invalid,Active,Faulty,Online,2,8,Error,Entry,C,OP369,Rain,33.7,46.2,Auto,Faulty,Yes,StationA,StationZ,Truck,Car,44.4,4144,No,Success,Fail,Yes,Match,Available,None,952,Override,
2025-06-22 23:37:43,VEH100876,TAG9907,5,4,N,3,Car,Private,36.06,9.12,15390.8,0,1,PASS876,TRIP876,front_876.jpg,rear_876.jpg,Success,Valid,Inactive,Working,Offline,2,3,OK,Exit,C,OP769,Fog,11.3,86.3,Manual,Faulty,No,StationC,StationX,Bus,Car,44.4,2715,No,Success,Success,No,Mismatch,Missing,Speed,846,Manual Entry,
2025-06-24 17:00:19,VEH100877,TAG2816,4,4,E,3,HCV,Commercial,104.84,9.53,2591.2,0,0,PASS877,TRIP877,front_877.jpg,rear_877.jpg,Success,Valid,Inactive,Working,Online,4,7,Error,Exit,A,OP530,Clear,29.9,70.0,Manual,Faulty,No,StationC,StationX,Car,Truck,44.4,4104,No,Fail,Success,No,Match,Missing,Axle Mismatch,930,Override,
2025-06-28 04:56:20,VEH100878,TAG3347,2,2,E,5,HCV,Private,45.96,11.17,21665.2,1,0,PASS878,TRIP878,front_878.jpg,rear_878.jpg,Fail,Valid,Inactive,Faulty,Offline,4,9,Error,Entry,C,OP324,Clear,23.9,72.4,Auto,Faulty,No,StationB,StationY,Car,Car,44.4,5730,No,Success,Success,Yes,Match,Missing,Tamper,637,Error,
2025-06-23 21:36:34,VEH100879,TAG5649,3,1,W,3,Car,Commercial,95.08,6.57,19003.6,1,1,PASS879,TRIP879,front_879.jpg,rear_879.jpg,Success,Invalid,Inactive,Working,Offline,1,8,Error,Exit,A,OP949,Rain,44.2,87.2,Auto,Good,No,StationA,StationX,Truck,Bus,44.4,5126,Yes,Success,Success,Yes,Match,Available,Speed,365,Error,
2025-06-20 07:24:14,VEH100880,TAG3258,3,2,S,4,Bus,Private,99.54,13.97,29140.2,1,0,PASS880,TRIP880,front_880.jpg,rear_880.jpg,Fail,Valid,Inactive,Faulty,Online,2,3,Error,Entry,A,OP846,Fog,27.8,53.6,Manual,Faulty,Yes,StationC,StationY,Car,Bus,44.4,1924,No,Fail,Success,Yes,Mismatch,Missing,Speed,973,Manual Entry,
2025-06-24 00:26:15,VEH100881,TAG6330,4,3,W,4,Car,Commercial,94.34,8.51,17121.4,0,1,PASS881,TRIP881,front_881.jpg,rear_881.jpg,Fail,Valid,Inactive,Working,Offline,2,2,OK,Entry,B,OP680,Fog,29.3,69.3,Auto,Faulty,No,StationC,StationZ,Bus,Bus,44.4,1808,No,Fail,Fail,Yes,Mismatch,Available,None,728,Manual Entry,
2025-06-20 05:53:26,VEH100882,TAG1144,4,4,S,2,LCV,Commercial,82.11,4.98,10622.7,1,1,PASS882,TRIP882,front_882.jpg,rear_882.jpg,Fail,Invalid,Active,Faulty,Offline,1,7,Error,Exit,C,OP161,Rain,34.9,75.9,Auto,Faulty,Yes,StationA,StationY,Car,Truck,44.4,4410,Yes,Fail,Success,No,Match,Missing,Tamper,669,Manual Entry,
2025-06-16 23:38:13,VEH100883,TAG9125,5,2,S,5,Car,Commercial,31.31,12.04,15955.4,1,0,PASS883,TRIP883,front_883.jpg,rear_883.jpg,Fail,Valid,Active,Working,Online,2,7,Error,Exit,B,OP815,Clear,27.0,54.0,Manual,Faulty,No,StationA,StationZ,Car,Bus,44.4,5153,Yes,Fail,Fail,Yes,Mismatch,Available,Tamper,369,Manual Entry,
2025-06-22 03:59:22,VEH100884,TAG7681,4,1,W,2,LCV,Private,62.43,10.9,29394.5,0,0,PASS884,TRIP884,front_884.jpg,rear_884.jpg,Success,Invalid,Active,Faulty,Online,1,9,Error,Entry,C,OP703,Rain,17.9,26.3,Manual,Faulty,Yes,StationC,StationY,Bus,Truck,44.4,7131,Yes,Fail,Success,Yes,Match,Missing,Tamper,428,Error,
2025-06-23 19:16:13,VEH100885,TAG4004,8,2,W,4,Bus,Commercial,84.44,7.13,21133.8,1,0,PASS885,TRIP885,front_885.jpg,rear_885.jpg,Fail,Invalid,Inactive,Faulty,Online,1,5,OK,Exit,C,OP224,Fog,28.8,77.9,Manual,Faulty,No,StationC,StationX,Car,Truck,44.4,303,No,Fail,Success,Yes,Mismatch,Available,Speed,554,Error,
2025-06-28 05:05:40,VEH100886,TAG9145,6,5,S,2,Car,Private,64.87,10.65,20421.7,1,0,PASS886,TRIP886,front_886.jpg,rear_886.jpg,Success,Invalid,Active,Working,Offline,2,4,Error,Entry,B,OP449,Rain,43.0,23.6,Auto,Good,Yes,StationC,StationX,Car,Truck,44.4,6265,No,Fail,Fail,Yes,Match,Available,Tamper,394,Normal,
2025-06-18 05:57:58,VEH100887,TAG4696,6,1,W,4,Car,Commercial,107.71,6.03,7827.9,1,1,PASS887,TRIP887,front_887.jpg,rear_887.jpg,Fail,Invalid,Inactive,Working,Offline,3,8,Error,Entry,B,OP134,Clear,24.3,73.8,Manual,Faulty,No,StationA,StationY,Car,Car,44.4,3747,Yes,Fail,Fail,No,Match,Missing,Axle Mismatch,221,Manual Entry,
2025-06-19 07:05:19,VEH100888,TAG1972,8,3,S,2,Bus,Private,57.79,8.62,22513.2,0,0,PASS888,TRIP888,front_888.jpg,rear_888.jpg,Fail,Valid,Inactive,Working,Offline,4,4,Error,Exit,B,OP701,Clear,33.8,88.3,Auto,Faulty,No,StationC,StationZ,Car,Car,44.4,5788,No,Fail,Success,No,Mismatch,Available,Tamper,258,Manual Entry,
2025-06-17 14:31:34,VEH100889,TAG2568,7,4,E,3,LCV,Private,56.42,13.84,22707.9,0,0,PASS889,TRIP889,front_889.jpg,rear_889.jpg,Success,Invalid,Inactive,Working,Offline,2,4,OK,Entry,A,OP763,Fog,44.2,46.0,Manual,Good,No,StationC,StationZ,Truck,Bus,44.4,5884,No,Success,Success,No,Match,Available,Speed,277,Override,
2025-06-21 13:44:09,VEH100890,TAG4427,8,2,W,2,Car,Commercial,53.94,5.04,10064.8,0,0,PASS890,TRIP890,front_890.jpg,rear_890.jpg,Fail,Invalid,Inactive,Working,Online,3,2,OK,Exit,C,OP653,Rain,39.0,27.7,Auto,Good,No,StationC,StationY,Truck,Bus,44.4,2880,Yes,Success,Success,No,Mismatch,Available,Tamper,755,Override,
2025-06-23 16:04:35,VEH100891,TAG9275,2,1,E,3,LCV,Commercial,59.95,7.95,14924.4,1,1,PASS891,TRIP891,front_891.jpg,rear_891.jpg,Success,Valid,Active,Faulty,Offline,1,1,OK,Exit,A,OP822,Rain,33.1,37.5,Auto,Faulty,No,StationB,StationX,Bus,Truck,44.4,4091,Yes,Success,Fail,Yes,Match,Missing,Tamper,427,Error,
2025-06-24 05:03:50,VEH100892,TAG7338,9,5,N,3,Car,Commercial,80.17,12.94,9402.4,0,0,PASS892,TRIP892,front_892.jpg,rear_892.jpg,Success,Valid,Active,Faulty,Online,3,4,OK,Entry,C,OP361,Fog,35.8,62.2,Manual,Faulty,Yes,StationB,StationZ,Car,Car,44.4,5381,Yes,Success,Fail,No,Mismatch,Available,Speed,979,Normal,
2025-06-19 13:58:26,VEH100893,TAG7278,1,1,E,5,HCV,Commercial,93.63,14.65,8354.2,1,1,PASS893,TRIP893,front_893.jpg,rear_893.jpg,Fail,Valid,Active,Working,Online,2,7,OK,Entry,C,OP421,Rain,42.8,90.7,Auto,Faulty,No,StationA,StationY,Bus,Bus,44.4,1460,No,Success,Success,No,Match,Missing,Tamper,406,Manual Entry,
2025-06-21 09:36:32,VEH100894,TAG2965,8,5,E,3,Car,Commercial,89.63,8.72,1556.2,1,0,PASS894,TRIP894,front_894.jpg,rear_894.jpg,Fail,Invalid,Inactive,Faulty,Online,2,9,Error,Exit,A,OP550,Fog,43.6,58.4,Manual,Good,Yes,StationC,StationZ,Truck,Bus,44.4,1133,Yes,Success,Fail,Yes,Match,Available,None,188,Normal,
2025-06-27 07:30:24,VEH100895,TAG5383,4,3,S,3,Bus,Private,102.69,9.33,9128.2,1,1,PASS895,TRIP895,front_895.jpg,rear_895.jpg,Fail,Valid,Active,Faulty,Online,3,9,OK,Exit,A,OP799,Rain,43.9,28.5,Manual,Good,No,StationC,StationX,Car,Car,44.4,6806,No,Success,Fail,No,Mismatch,Available,Speed,850,Normal,
